utc_time,az_cmd_deg,el_cmd_deg,az_astropy_deg,el_astropy_deg,az_diff_deg,el_diff_deg,separation_deg
2026-08-17T01:40:15.499039,156.9575266594721,-40.57564932923334,156.82408007684833,-40.70479522742749,0.13344658262377607,0.129145898194146,0.16411115712259927
2026-08-17T01:40:30.499039,156.0513831193446,-40.688446845700696,155.9168029643508,-40.820397400619484,0.13458015499378462,0.13195055491878804,0.1667453363086278
2026-08-17T01:40:45.499039,155.13906952386995,-40.78495720390757,155.00320490573105,-40.919701223602374,0.13586461813889628,0.1347440196948071,0.16946131478096352
2026-08-17T01:41:00.499039,154.2220073776746,-40.86699668875994,154.08472181879387,-41.004517183473396,0.13728555888073402,0.1375204947134563,0.17224393670543667
2026-08-17T01:41:15.499039,153.32111429761162,-40.99019260092905,153.18262443058123,-41.13040500348969,0.1384898670303869,0.1402124025606426,0.17482522543678905
2026-08-17T01:41:30.499039,152.41498119279058,-41.100390806293355,152.27515706132996,-41.24327887738429,0.1398241314606139,0.14288807109093682,0.17746762341532812
2026-08-17T01:41:45.499039,151.50408010424,-41.19751528455663,151.3627934602187,-41.34306018258367,0.1412866440212781,0.1455448980270404,0.18016664777778563
2026-08-17T01:42:00.499039,150.58947273641618,-41.283040114882304,150.44660705767762,-41.43121864407942,0.14286567873855915,0.14817852919711783,0.1829108173509199
2026-08-17T01:42:15.499039,149.68743808006022,-41.401432958095995,149.5431524929385,-41.55217156573836,0.1442855871217148,0.15073860764236713,0.18549445185352242
2026-08-17T01:42:30.499039,148.78116367521162,-41.50913029178811,148.63534473488616,-41.66240657256778,0.14581894032545506,0.15327628077967148,0.18812027776671736
2026-08-17T01:42:45.499039,147.87099895807208,-41.60607564426838,147.72353494044535,-41.76186512805416,0.14746401762673145,0.1557894837857816,0.1907849241866459
2026-08-17T01:43:00.499039,146.95777624252256,-41.69348097832749,146.80856512999173,-41.85175577167413,0.1492111125308213,0.15827479334663508,0.1934794593585586
2026-08-17T01:43:15.499039,146.05479422891668,-41.80767074595458,145.90395356660872,-41.968363806265295,0.15084066230795656,0.16069306031071307,0.19604096764117648
2026-08-17T01:43:30.499039,145.14820798630015,-41.91285602760639,144.99563673953253,-42.07594021461506,0.15257124676762146,0.16308418700867122,0.19863101716304496
2026-08-17T01:43:45.499039,144.23828601162566,-42.00898789719183,144.08388483797356,-42.17443436627247,0.15440117365210426,0.1654464690806421,0.20124703351780435
2026-08-17T01:44:00.499039,143.32570865185394,-42.097077219421045,143.16938639530318,-42.26485433191198,0.15632225655076581,0.1677771124909313,0.20388188990363967
2026-08-17T01:44:15.499039,142.42178864210214,-42.20741858807595,142.26363236524026,-42.377463232732154,0.15815627686188805,0.17004464465620117,0.20640280129108757
2026-08-17T01:44:30.499039,141.51467031424667,-42.31000749104395,141.3545885743831,-42.48228870583826,0.16008173986358543,0.17228121479431024,0.20894223138082846
2026-08-17T01:44:45.499039,140.6045671997979,-42.40479639635742,140.44247021602393,-42.57928176573959,0.16209698377397785,0.1744853693821682,0.2114981827385546
2026-08-17T01:45:00.499039,139.69205754717532,-42.49264174985401,139.52786258710802,-42.669296504420686,0.16419496006730583,0.17665475456667679,0.21406482455460032
2026-08-17T01:45:15.499039,138.78713534061657,-42.59933741525322,138.62090710864135,-42.77810072381173,0.16622823197522507,0.17876330855851563,0.21653089694384187
2026-08-17T01:45:30.499039,137.87927316589517,-42.69921236341553,137.71092789065537,-42.88005005016236,0.16834527523980114,0.18083768674682688,0.21900801739973558
2026-08-17T01:45:45.499039,136.96864650156996,-42.792217236046845,136.79810205905684,-42.975093852548866,0.17054444251311907,0.18287661650202125,0.2214946124850131
2026-08-17T01:46:00.499039,136.05576314834602,-42.879089732223946,135.8829436129973,-43.06396779920256,0.1728195353487081,0.1848780669786123,0.2239857998342407
2026-08-17T01:46:15.499039,135.14971016747782,-42.98224706596036,134.97466376817465,-43.16906709539508,0.17504639930317012,0.18682002943472042,0.22638602569581143
2026-08-17T01:46:30.499039,134.2408791649893,-43.07927667886307,134.06352850787744,-43.26800170269828,0.17735065711187303,0.18872502383521095,0.2287916658287445
2026-08-17T01:46:45.499039,133.32941909429772,-43.17012569872521,133.14968844318716,-43.3607176111438,0.1797306511105603,0.19059191241858997,0.23120146268671957
2026-08-17T01:47:00.499039,132.41579000406458,-43.255440227904806,132.23360919425207,-43.44785913690942,0.1821808098125075,0.19241890900461556,0.23361123542643913
2026-08-17T01:47:15.499039,131.5084842501909,-43.35509339625316,131.32388948122195,-43.54928051530186,0.18459476896893534,0.19418711904869923,0.2359369745780112
2026-08-17T01:47:30.499039,130.5984994775358,-43.44913071366556,130.41141889963245,-43.64504659165618,0.18708057790334465,0.19591587799062182,0.23826384369776635
2026-08-17T01:47:45.499039,129.6859662985486,-43.53749495478007,129.496329758732,-43.73509910827075,0.189636539816604,0.19760415349067983,0.2405908246478626
2026-08-17T01:48:00.499039,128.77131181370518,-43.62076256769682,128.57905427535238,-43.82001292351117,0.19225753835280557,0.1992503558143497,0.2429142630334098
2026-08-17T01:48:15.499039,127.86261795783284,-43.716918486261676,127.6677669235841,-43.91775665830657,0.1948510342487566,0.20083817204489662,0.24515875466069528
2026-08-17T01:48:30.499039,126.95130284920569,-43.807830480083155,126.75379151211425,-44.01021477527129,0.19751133709144142,0.20238429518813206,0.24740110619119782
2026-08-17T01:48:45.499039,126.03748479413301,-43.893436601976106,125.8372481130344,-44.09732438046252,0.20023668109860182,0.20388777848641126,0.2496404829457189
2026-08-17T01:49:00.499039,125.12156890629834,-43.97426006300073,124.918546631529,-44.17960726020171,0.20302227476935286,0.20534719720098593,0.25187363134721347
2026-08-17T01:49:15.499039,124.21136389158877,-44.06688026356767,124.00557727548002,-44.2736287318461,0.20578661610875315,0.20674846827843396,0.2540316592920195
2026-08-17T01:49:30.499039,123.29856984170229,-44.154517859945955,123.08995687608883,-44.36262386419358,0.20861296561344034,0.20810600424762526,0.25618505332996844
2026-08-17T01:49:45.499039,122.38329740683682,-44.23710611397653,122.17179794855261,-44.44652504579486,0.21149945828420869,0.20941893181832683,0.25833312119650526
2026-08-17T01:50:00.499039,121.46593734540969,-44.31512955730946,121.25149582145356,-44.525815530036326,0.21444152395611127,0.21068597272686418,0.2604729149335218
2026-08-17T01:50:15.499039,120.55410720658162,-44.40418122759723,120.33674054389725,-44.616076304849685,0.21736666268435556,0.21189507725245704,0.2625404397344141
2026-08-17T01:50:30.499039,119.63970488038771,-44.48842340615509,119.41935581513071,-44.70148198944812,0.2203490652569826,0.21305858329302652,0.26460144318192064
2026-08-17T01:50:45.499039,118.72283702882211,-44.56778465905132,118.4994502900761,-44.78196034333503,0.2233867387460009,0.2141756842837097,0.2666553448136175
2026-08-17T01:51:00.499039,117.80388617737069,-44.64272229775264,117.5774109056144,-44.85796766464673,0.22647527175627147,0.2152453668940879,0.26869954089486336
2026-08-17T01:51:15.499039,116.8903457739946,-44.72817203135755,116.66079601210184,-44.944429255901056,0.22954976189276977,0.21625722454350438,0.27067349264569873
2026-08-17T01:51:30.499039,115.97424228999799,-44.80891383667534,115.74156561266491,-45.02613562824594,0.23267667733307462,0.2172217915706014,0.2726395183921374
2026-08-17T01:51:45.499039,115.0556813901193,-44.884871796125836,114.81982751960179,-45.10301012127759,0.2358538705175306,0.2181383251517559,0.27459712595502483
